domain,timestamp,resource,response_code,response_length
mfpc61.infm.ulst.ac.uk,[15/Dec/1995:03:08:40-0600],/~macpherc/images/ba3.gif,200,6673.0
felix.ifremer.fr,[15/Dec/1995:03:29:05-0600],/~macphed/finite/fe_resources/node11.html,200,1784.0
felix.ifremer.fr,[15/Dec/1995:03:37:35-0600],/~macphed/finite/fe_resources/node20.html,200,1523.0
expert.cc.purdue.edu,[15/Dec/1995:03:47:07-0600],/~turner/pollresults,200,3691.0
zig.inria.fr,[15/Dec/1995:03:56:34-0600],/~macphed/finite/fe_resources/node24.html,200,1703.0
ensisun.imag.fr,[15/Dec/1995:04:02:30-0600],/~keele/images/underconstruction.gif,200,3358.0
earth.ccs.deakin.edu.au,[15/Dec/1995:04:08:13-0600],/alumni/html/event.html ,200,2895.0
felix.ifremer.fr,[15/Dec/1995:04:25:54-0600],/~macphed/finite/fe_resources/node47.html,200,1645.0
netinfo.ubc.ca,[15/Dec/1995:04:42:12-0600],/~lowey/kevin.gif,200,49649.0
felix.ifremer.fr,[15/Dec/1995:05:00:05-0600],/~macphed/finite/fe_resources/node76.html,200,2073.0
felix.ifremer.fr,[15/Dec/1995:05:10:11-0600],/~macphed/finite/fe_resources/node87.html,200,2371.0
140.232.24.28,[15/Dec/1995:05:21:42-0600],/~mikulcik/barbed_w.gif,200,1448.0
140.115.66.154,[15/Dec/1995:05:27:37-0600],/~macphed/finite/fe_resources/fe_resources.html,200,4499.0
bld056.mis.ed.ac.uk,[15/Dec/1995:05:34:39-0600],/~macpherc/hibs/hibs.html,200,6520.0
kgb.emn.fr,[15/Dec/1995:05:41:12-0600],/agriculture/cropsci/winter_wheat/imgs/canada.gif ,200,186.0
silver.ad.hosei.ac.jp,[15/Dec/1995:05:50:32-0600],/~macphed/finite/fe_resources/node51.html,200,2432.0
194.36.86.23,[15/Dec/1995:05:57:09-0600],/~lowey/icons/kevhead.gif,200,1783.0
193.136.152.200,[15/Dec/1995:06:09:54-0600],/~macphed/finite/fe_resources/node31.html,200,2404.0
ensisun.imag.fr,[15/Dec/1995:06:24:44-0600],/~keele/docs/sensei.html,200,34436.0
theta.iis.u-tokyo.ac.jp,[15/Dec/1995:06:32:59-0600],/~macphed/finite/fe_resources/node58.html,200,1713.0
ensisun.imag.fr,[15/Dec/1995:06:40:39-0600],/~keele/images/karate/wado/shohji.gif,200,36774.0
147.221.27.96,[15/Dec/1995:06:44:50-0600],/images/binocs_32.gif ,200,164.0
asd3-16.worldaccess.nl,[15/Dec/1995:06:49:47-0600],/images/logo.gif ,304,0.0
202.32.75.211,[15/Dec/1995:06:58:10-0600],/~macphed/finite/fe_resources/node23.html,200,2191.0
159.218.12.14,[15/Dec/1995:07:05:34-0600],/~lowey/encyclopedia/icons/index.gif,200,172.0
pc116x2.phy.ohiou.edu,[15/Dec/1995:07:14:31-0600],/~zhaok/faculty/you-hp.htm,200,1109.0
club.eng.cam.ac.uk,[15/Dec/1995:07:22:50-0600],/~macphed/finite/fe_resources/fe_resources.html,200,4499.0
198.14.91.27,[15/Dec/1995:07:33:07-0600],/~lowey/Saskatoon/icons/bridge.gif,200,194.0
dial197218.wbm.ca,[15/Dec/1995:07:38:08-0600],/ ,200,3272.0
h98-142.ccnet.com,[15/Dec/1995:07:42:25-0600],/ ,200,3272.0
204.82.73.30,[15/Dec/1995:07:46:05-0600],/history/fpwchk.gif ,200,206.0
slip-018-1_0.antel.com.uy,[15/Dec/1995:07:52:03-0600],/~ladd/uflorida.html,200,1061.0
ppp27.almac.co.uk,[15/Dec/1995:07:56:23-0600],/~macpherc/images/redbal.gif,200,334.0
gw4-131.pool.dircon.co.uk,[15/Dec/1995:07:59:44-0600],/~macpherc/images/caution.gif,200,173.0
fp-instpl-28-197.concordia.ca,[15/Dec/1995:08:04:14-0600],/cirpa/program95/invitation_eng.html ,200,8178.0
198.53.30.165,[15/Dec/1995:08:09:56-0600],/physics/isas/ ,200,1205.0
nelson.cc.umb.edu,[15/Dec/1995:08:13:02-0600],/dcs/courses/cai/html/contents.html ,304,0.0
corpgate.nt.com,[15/Dec/1995:08:19:24-0600],/~turner/dsquotes.tar,200,92160.0
farmall.usask.ca,[15/Dec/1995:08:29:16-0600],/ ,304,0.0
dd75-029.compuserve.com,[15/Dec/1995:08:35:33-0600],/~lowey/webville/help/index.html,200,1827.0
duke.usask.ca,[15/Dec/1995:08:43:16-0600],/ ,200,3272.0
wwwproxy1.ac.il,[15/Dec/1995:08:47:15-0600],/~srivasta/surfnet.gif,200,453.0
fire6.vug.uni-duisburg.de,[15/Dec/1995:08:50:19-0600],/~macphed/finite/fe_resources/node55.html,200,1513.0
ag590020.usask.ca,[15/Dec/1995:08:54:19-0600],/images/right_32.gif ,304,0.0
saffron.hensa.ac.uk,[15/Dec/1995:08:57:18-0600],/~turner/logo.GIF,200,6761.0
pitot.gwis.com,[15/Dec/1995:09:01:15-0600],/~mikulcik/fire1.jpg,200,8560.0
ag590020.usask.ca,[15/Dec/1995:09:04:51-0600],/~fasinao/,200,518.0
205.206.173.2,[15/Dec/1995:09:09:28-0600],/images/logo.gif ,200,2273.0
ccn.cs.dal.ca,[15/Dec/1995:09:13:38-0600],/~scottp/free.html,200,23068.0
ped379.usask.ca,[15/Dec/1995:09:18:24-0600],/images/logo.gif ,200,2273.0
pe4480.usask.ca,[15/Dec/1995:09:24:06-0600],/ ,304,0.0
psych149.usask.ca,[15/Dec/1995:09:26:06-0600],/images/letter_32.gif ,304,0.0
soi58246.usask.ca,[15/Dec/1995:09:28:23-0600],/~alexson/,200,1105.0
192.197.60.156,[15/Dec/1995:09:32:14-0600],/~lowey/Saskatoon/icons/question.gif,200,214.0
205.164.185.18,[15/Dec/1995:09:36:27-0600],/~fowlerdb/winter_wheat/chapt12/cvchpt12.htm,200,2921.0
192.197.60.156,[15/Dec/1995:09:39:45-0600],/Harvest/brokers/www/query.html ,200,2174.0
gatekeeper.pvt.cz,[15/Dec/1995:09:42:15-0600],/~lowey/encyclopedia/icons/index.gif,200,172.0
pc12853.stir.ac.uk,[15/Dec/1995:09:44:46-0600],/~macpherc/images/ba3.gif,200,6673.0
thv909.usask.ca,[15/Dec/1995:09:46:40-0600],/ ,304,0.0
abyss.usask.ca,[15/Dec/1995:09:49:19-0600],/ ,200,3272.0
204.82.19.22,[15/Dec/1995:09:51:24-0600],/~turner/duesouth.html,200,2787.0
sdcc-02.cc.sdsc.edu,[15/Dec/1995:09:54:10-0600],/~keele/images/karate/icon/mae_geri.gif,200,206.0
192.85.230.189,[15/Dec/1995:09:55:02-0600],/images/right_32.gif ,200,197.0
jireh.usask.ca,[15/Dec/1995:09:56:28-0600],/~eppn/index.htm,200,2413.0
skynet.usask.ca,[15/Dec/1995:09:59:08-0600],/images/binocs_32.gif ,304,0.0
206.45.3.27,[15/Dec/1995:10:00:49-0600],/ ,200,3272.0
mercury115.terraport.net,[15/Dec/1995:10:03:03-0600],/images/book_32.gif ,200,242.0
mercury115.terraport.net,[15/Dec/1995:10:04:38-0600],/images/uofs_sign.gif ,200,53968.0
manitou1_5.usask.ca,[15/Dec/1995:10:08:01-0600],/cgi-pts/csearch.pl ,200,2344.0
transp2.usask.ca,[15/Dec/1995:10:11:34-0600],/ ,200,3272.0
skynet.usask.ca,[15/Dec/1995:10:14:51-0600],/images/hs_above.gif ,403,0.0
vibration.usask.ca,[15/Dec/1995:10:17:29-0600],/images/logo.gif ,304,0.0
cp2555.crl.aecl.ca,[15/Dec/1995:10:22:49-0600],/images/question_32.gif ,200,214.0
skynet.usask.ca,[15/Dec/1995:10:25:58-0600],/images/question_32.gif ,200,214.0
ts900-1806.singnet.com.sg,[15/Dec/1995:10:27:52-0600],/images/question_32.gif ,200,214.0
ag59047.usask.ca,[15/Dec/1995:10:29:18-0600],/images/InfoSeek.gif ,304,0.0
duke.usask.ca,[15/Dec/1995:10:32:23-0600],/ ,200,3272.0
tyoo.utmem.edu,[15/Dec/1995:10:34:54-0600],/~ladd/images/tan.gif,200,1988.0
stcwgknoo.monsanto.com,[15/Dec/1995:10:38:20-0600],/~macpherc/images/greenbal.gif,200,326.0
ors6914.usask.ca,[15/Dec/1995:10:40:10-0600],/dcs/courses/course_schedule.html ,200,7659.0
skul15.usask.ca,[15/Dec/1995:10:42:36-0600],/search/people_uofs.html ,200,1830.0
ibc349.usask.ca,[15/Dec/1995:10:45:31-0600],/images/letter_32.gif ,200,149.0
wxs2-3.worldaccess.nl,[15/Dec/1995:10:49:26-0600],/search/people_uofs.html ,200,1830.0
acpc25.sci.kun.nl,[15/Dec/1995:10:50:58-0600],/~keele/images/yellowba.gif,200,326.0
ag590020.usask.ca,[15/Dec/1995:10:52:27-0600],/dcs/courses/cai/html/glossary/alphabetical.html ,304,0.0
moondog.usask.ca,[15/Dec/1995:10:57:14-0600],/lynx_help/keystroke_commands/movement_help.html ,200,1883.0
wcvm76106.usask.ca,[15/Dec/1995:10:59:36-0600],/ ,304,0.0
ag590020.usask.ca,[15/Dec/1995:11:01:37-0600],/images/right_32.gif ,304,0.0
stpaul.stpaulrcssd.saskatoon.sk.ca,[15/Dec/1995:11:03:59-0600],/search/search_programs.html ,200,1894.0
haug1.innovplace.saskatoon.sk.ca,[15/Dec/1995:11:06:34-0600],/~reevesm/images/c&j.gif,200,22008.0
igate.nrc.gov,[15/Dec/1995:11:07:54-0600],/~macphed/finite/fe_resources/node25.html,200,1559.0
haug1.innovplace.saskatoon.sk.ca,[15/Dec/1995:11:09:56-0600],/~mchughen/,200,1898.0
a4135.dial.tip.net,[15/Dec/1995:11:11:14-0600],/~macphed/finite/fe_resources/node37.html,200,1942.0
147.205.88.6,[15/Dec/1995:11:12:44-0600],/psychiatry/ADDcentre.gif ,200,0.0
psych149.usask.ca,[15/Dec/1995:11:14:06-0600],/images/sound_32.gif ,304,0.0
eng33.usask.ca,[15/Dec/1995:11:16:13-0600],/ ,200,3272.0
128.233.18.101,[15/Dec/1995:11:19:57-0600],/geology/bullets/new.gif ,304,0.0
wcvm76106.usask.ca,[15/Dec/1995:11:21:32-0600],/images/logo_32.gif ,200,1640.0
ag58251.usask.ca,[15/Dec/1995:11:23:16-0600],/chemistry/chem.gif ,200,597.0
elm-32.liv.ac.uk,[15/Dec/1995:11:26:05-0600],/geology/deptcpu.html ,200,971.0
130.127.58.98,[15/Dec/1995:11:27:59-0600],/~ladd/images/go_top_b.gif,200,268.0
elm-32.liv.ac.uk,[15/Dec/1995:11:29:40-0600],/geology/jumps.html ,200,804.0
gwa.ericsson.com,[15/Dec/1995:11:32:27-0600],/~lowey/encyclopedia/icons/question.gif,200,238.0
dept.doe.state.la.us,[15/Dec/1995:11:35:57-0600],/~keele/images/underconstruction.gif,200,3358.0
142.165.24.30,[15/Dec/1995:11:37:47-0600],/~yeo/pics/undrcons.gif,200,2043.0
news.ti.com,[15/Dec/1995:11:39:46-0600],/~lowey/encyclopedia/icons/bookshelf.gif,200,214.0
osiris.iwr.uni-heidelberg.de,[15/Dec/1995:11:41:57-0600],/~macphed/finite/fe_resources/node60.html,200,2022.0
193.10.116.160,[15/Dec/1995:11:44:12-0600],/~scottp/fn1.gif,200,2164.0
keyhole.es.dupont.com,[15/Dec/1995:11:45:51-0600],/agriculture/cropsci/winter_wheat/imgs/greenbal.gif ,200,332.0
dev9224.usask.ca,[15/Dec/1995:11:49:44-0600],/images/earth_32.gif ,304,0.0
gateway.timken.com,[15/Dec/1995:11:51:56-0600],/dcs/courses/descriptions/winword.html ,200,2509.0
keyhole.es.dupont.com,[15/Dec/1995:11:54:17-0600],/agriculture/cropsci/winter_wheat/imgs/whats_ne.gif ,200,454.0
rchrbsys.igs.net,[15/Dec/1995:11:59:28-0600],/~fowlerdb/winter_wheat/imgs/new.gif,200,147.0
ag590020.usask.ca,[15/Dec/1995:12:01:34-0600],/images/logo_32.gif ,304,0.0
204.94.79.90,[15/Dec/1995:12:04:10-0600],/cusi/cusi.html ,200,14485.0
educ010.usask.ca,[15/Dec/1995:12:09:01-0600],/education/ ,200,8723.0
164.15.131.2,[15/Dec/1995:12:11:01-0600],/ ,304,0.0
155.37.3.206,[15/Dec/1995:12:14:40-0600],/~scottp/free.html/,200,23068.0
eng36.usask.ca,[15/Dec/1995:12:16:38-0600],/images/lycos.gif ,200,3827.0
zamboni.usask.ca,[15/Dec/1995:12:19:18-0600],/registrar/systems.html ,200,1393.0
mac5126.usask.ca,[15/Dec/1995:12:21:14-0600],/mlookup/white.html ,200,728.0
skorpio3.usask.ca,[15/Dec/1995:12:23:08-0600],/images/binocs_32.gif ,200,164.0
skorpio3.usask.ca,[15/Dec/1995:12:26:03-0600],/images/worker_32.gif ,200,250.0
rbarcelo.provost.uiowa.edu,[15/Dec/1995:12:28:26-0600],/survey/sp_survey.html ,200,5459.0
192.75.137.54,[15/Dec/1995:12:31:48-0600],/survey/sp_survey.html ,200,5459.0
pc041039.nlc-bnc.ca,[15/Dec/1995:12:35:29-0600],/~scottp/free.html,200,23068.0
204.211.125.13,[15/Dec/1995:12:40:40-0600],/~scottp/free.html,200,23068.0
skorpio3.usask.ca,[15/Dec/1995:12:44:18-0600],/~friesend/black.gif,200,2635.0
160.205.132.33,[15/Dec/1995:12:48:25-0600],/~macphed/finite/fe_resources/node37.html,200,1942.0
calligrafix.scotborders.co.uk,[15/Dec/1995:12:51:49-0600],/~macpherc/images/redbal.gif,200,334.0
calligrafix.scotborders.co.uk,[15/Dec/1995:12:53:49-0600],/~macpherc/images/arab.gif,200,4167.0
160.205.132.33,[15/Dec/1995:12:55:17-0600],/~macphed/finite/fe_resources/node66.html,200,1811.0
engp23.usask.ca,[15/Dec/1995:12:57:34-0600],/ ,200,3272.0
tenglab.usc.edu,[15/Dec/1995:12:59:47-0600],/~macphed/finite/fe_resources/node89.html,200,1693.0
aec589.usask.ca,[15/Dec/1995:13:01:56-0600],/agriculture/agec/surfnet.gif ,304,0.0
198.17.30.30,[15/Dec/1995:13:04:26-0600],/~wardp/gifs/button.home.gif,200,321.0
128.164.3.108,[15/Dec/1995:13:06:51-0600],/~macphed/finite/fe_resources/node117.html,200,1855.0
eng30.usask.ca,[15/Dec/1995:13:08:17-0600],/~srivasta/rs1.gif,200,11019.0
rhphmac13.cc.purdue.edu,[15/Dec/1995:13:09:59-0600],/dcs/courses/cai/html/text_lesson/headers.html ,200,1450.0
ag590020.usask.ca,[15/Dec/1995:13:11:45-0600],/images/logo_32.gif ,304,0.0
p5.s501.c08.k12.wv.us,[15/Dec/1995:13:14:21-0600],/~keele/images/karate/wado/shohji.gif,200,36774.0
ag5865.usask.ca,[15/Dec/1995:13:16:05-0600],/images/logo.gif ,200,2273.0
dal11-11.ppp.iadfw.net,[15/Dec/1995:13:18:47-0600],/~keele/docs/wadokata.html,200,3758.0
skynet.usask.ca,[15/Dec/1995:13:20:23-0600],/alumni/index.html ,200,1962.0
skynet.usask.ca,[15/Dec/1995:13:22:34-0600],/davs/staff.html ,200,2807.0
142.139.190.153,[15/Dec/1995:13:24:29-0600],/images/letter_32.gif ,200,149.0
putida.usask.ca,[15/Dec/1995:13:27:14-0600],/ ,304,0.0
baldur.usask.ca,[15/Dec/1995:13:29:07-0600],/alumni/gif/hot.gif ,304,0.0
hardin9.lib.uiowa.edu,[15/Dec/1995:13:30:56-0600],/~ladd/images/hline.gif,200,2424.0
ors6914.usask.ca,[15/Dec/1995:13:32:53-0600],/dcs/courses/cai/html/introduction_lesson/how_to_use.html ,200,1630.0
ipdial9.itr.qc.ca,[15/Dec/1995:13:35:50-0600],/~scottp/fn1.gif,200,2164.0
gpsc29.calgary.geco-prakla.slb.com,[15/Dec/1995:13:38:05-0600],/~lowey/Saskatoon/about_saskatoon/pictures.html,200,896.0
tsb07-09.cc.uleth.ca,[15/Dec/1995:13:39:56-0600],/~keele/images/karate/icon/yoi_brwn.gif,200,245.0
148.149.108.112,[15/Dec/1995:13:42:22-0600],/~lowey/encyclopedia/index.html,200,2460.0
transp2.usask.ca,[15/Dec/1995:13:43:36-0600],/images/logo.gif ,200,2273.0
dev9224.usask.ca,[15/Dec/1995:13:44:56-0600],/ ,304,0.0
dev9224.usask.ca,[15/Dec/1995:13:45:55-0600],/images/question_32.gif ,304,0.0
eos.usask.ca,[15/Dec/1995:13:47:44-0600],/search/people_uofs.html ,200,1914.0
neuron.bms.com,[15/Dec/1995:13:48:53-0600],/dcs/courses/cai/html/links_lesson/url.html ,200,1515.0
pasd2.paschools.pa.sk.ca,[15/Dec/1995:13:50:18-0600],/~lowey/Saskatchewan/icons/flag.gif,200,227.0
athena.usask.ca,[15/Dec/1995:13:52:16-0600],/images/letter_32.gif ,200,149.0
130.127.192.123,[15/Dec/1995:13:54:30-0600],/~srivasta/mad/mad18.gif,200,11534.0
krause.usask.ca,[15/Dec/1995:13:55:33-0600],/help/helpers/web_page/personal_pages/index.html ,200,1664.0
pepper.usask.ca,[15/Dec/1995:13:56:47-0600],/search/department_contacts.html ,200,3067.0
ag5882.usask.ca,[15/Dec/1995:13:58:29-0600],/Mosaic/Docs/whats-new.html ,200,73328.0
janus.hwc.ca,[15/Dec/1995:14:01:03-0600],/gsa/nexus/nexus_11_95.html ,200,20213.0
eos.usask.ca,[15/Dec/1995:14:03:05-0600],/images/logo.gif ,200,2273.0
eos.usask.ca,[15/Dec/1995:14:04:46-0600],/search/people_uofs.html ,200,1914.0
129.59.193.55,[15/Dec/1995:14:07:31-0600],/~turner/dsfict/bn.txt,200,163840.0
ag5868.usask.ca,[15/Dec/1995:14:11:08-0600],/search.html ,200,1838.0
lib74110.usask.ca,[15/Dec/1995:14:12:52-0600],/alumni/html/genstore.html ,200,919.0
watt.usask.ca,[15/Dec/1995:14:14:35-0600],/images/question_32.gif ,200,214.0
sask.usask.ca,[15/Dec/1995:14:16:32-0600],/search.html ,200,1838.0
142.204.48.48,[15/Dec/1995:14:21:18-0600],/cusi/nexor-logo-small.gif ,200,223.0
rbarcelo.provost.uiowa.edu,[15/Dec/1995:14:25:00-0600],/~lowey/Saskatoon/icons/question.gif,200,214.0
leif.ucs.mun.ca,[15/Dec/1995:14:28:18-0600],/FirstAndBest-Home.html ,200,1753.0
eng16.usask.ca,[15/Dec/1995:14:30:41-0600],/images/letter_32.gif ,200,149.0
142.165.22.37,[15/Dec/1995:14:32:37-0600],/~lowey/Saskatchewan/icons/citynet.gif,200,776.0
ppl23a.usask.ca,[15/Dec/1995:14:33:59-0600],/images/logo.gif ,304,0.0
gw1.cat.com,[15/Dec/1995:14:35:43-0600],POST /cgi-bin/phone.pl ,200,226.0
gw1.cat.com,[15/Dec/1995:14:37:44-0600],/cgi-bin/phone.pl ,200,471.0
gw1.cat.com,[15/Dec/1995:14:41:18-0600],/psychiatry/blueball.gif ,200,926.0
psych149.usask.ca,[15/Dec/1995:14:43:11-0600],/images/worker_32.gif ,304,0.0
ceml15.usask.ca,[15/Dec/1995:14:44:31-0600],/ ,200,3272.0
putida.usask.ca,[15/Dec/1995:14:47:15-0600],/dcs/courses/cai/html/char_lesson/information.html ,200,1912.0
rb2.usask.ca,[15/Dec/1995:14:49:10-0600],/images/logo.gif ,200,2273.0
cerberus.fon.sprintcorp.com,[15/Dec/1995:14:50:37-0600],/~lowey/encyclopedia/icons/kevhead.gif,200,1667.0
artsnew2.usask.ca,[15/Dec/1995:14:53:44-0600],/registrar/95_96_Calendar/Gen_Info/gen_info.html ,200,3996.0
artsnew2.usask.ca,[15/Dec/1995:14:56:07-0600],/alumni/html/member.html ,200,2435.0
laurel.yorku.ca,[15/Dec/1995:14:57:57-0600],/history/ ,200,6721.0
nova.ca,[15/Dec/1995:15:01:18-0600],/~turner/pix.html,200,978.0
duke.usask.ca,[15/Dec/1995:15:05:59-0600],/search.html ,200,1838.0
wh1007.wave.co.nz,[15/Dec/1995:15:09:06-0600],/dcs/courses/cai/html/links_lesson/internal.html ,200,1659.0
168.99.114.8,[15/Dec/1995:15:13:50-0600],/~lowey/encyclopedia/icons/bookshelf.gif,200,214.0
math.uccs.edu,[15/Dec/1995:15:17:58-0600],/images/logo.gif ,200,2273.0
143.166.195.94,[15/Dec/1995:15:20:42-0600],/images/right_32.gif ,200,197.0
mhfw1.gus.boc.com,[15/Dec/1995:15:25:19-0600],/agriculture/cropsci/winter_wheat/ ,200,3747.0
psych149.usask.ca,[15/Dec/1995:15:27:27-0600],/~keele/images/arkeele.gif,200,16543.0
abb-annex1-slip45.cis.mcmaster.ca,[15/Dec/1995:15:29:37-0600],/~turner/dancing.GIF,200,40960.0
kopriva.scri.fsu.edu,[15/Dec/1995:15:32:18-0600],/~macphed/finite/fe_resources/node71.html,200,1856.0
ag590020.usask.ca,[15/Dec/1995:15:35:41-0600],/~fasinao/,200,2056.0
ag590020.usask.ca,[15/Dec/1995:15:37:01-0600],/dcs/courses/cai/html/skeleton_lesson/view.html ,200,2275.0
newberry.arts.ubc.ca,[15/Dec/1995:15:40:10-0600],/history/cjh/art_90.htm ,200,14524.0
129.59.193.4,[15/Dec/1995:15:44:53-0600],/~turner/dsback.GIF,200,25037.0
psych149.usask.ca,[15/Dec/1995:15:48:03-0600],/images/letter_32.gif ,200,149.0
sh110010.usask.ca,[15/Dec/1995:15:50:00-0600],/search/people_uofs.html ,200,1914.0
sh110010.usask.ca,[15/Dec/1995:15:51:16-0600],/alumni/gif/curveline.gif ,200,2348.0
educ010.usask.ca,[15/Dec/1995:15:54:31-0600],/~lowey/Saskatoon/icons/question.gif,200,214.0
educ002.usask.ca,[15/Dec/1995:15:56:56-0600],/education/progstudy/psy.html ,403,0.0
128.233.58.226,[15/Dec/1995:15:59:39-0600],/agriculture/agec/ ,200,2675.0
violet.usask.ca,[15/Dec/1995:16:00:27-0600],/images/index.gif ,200,172.0
mac41021.usask.ca,[15/Dec/1995:16:02:07-0600],/images/logo.gif ,200,2273.0
pc193.trlabs.ca,[15/Dec/1995:16:03:37-0600],/ ,304,0.0
sask.usask.ca,[15/Dec/1995:16:07:39-0600],/agriculture/cropsci/ ,200,1432.0
cadb198.cadvision.com,[15/Dec/1995:16:09:01-0600],/~scottp/fn1.gif,200,2164.0
psych149.usask.ca,[15/Dec/1995:16:10:52-0600],/images/logo.gif ,304,0.0
pc-10.lib.mcw.edu,[15/Dec/1995:16:13:42-0600],/icons/menu.gif ,200,98.0
cas106.cas.und.nodak.edu,[15/Dec/1995:16:16:09-0600],/~lowey/Saskatoon/events/index.html,200,1626.0
pc52.engg.ucalgary.ca,[15/Dec/1995:16:18:59-0600],/~reevesm/images/stoon.gif,200,74927.0
falcon.usask.ca,[15/Dec/1995:16:21:41-0600],/ ,200,3272.0
eng10.usask.ca,[15/Dec/1995:16:23:40-0600],/ ,200,3272.0
eng12.usask.ca,[15/Dec/1995:16:26:52-0600],/ ,200,3272.0
modem7.lancite.net,[15/Dec/1995:16:30:56-0600],/history/ ,200,6721.0
pm149.spectra.net,[15/Dec/1995:16:35:12-0600],/~scottp/fn1.gif,200,2164.0
www-b5.proxy.aol.com,[15/Dec/1995:16:38:01-0600],/anatomy/altschul.html ,200,2710.0
alf.usask.ca,[15/Dec/1995:16:40:58-0600],/images/logo_32.gif ,200,1640.0
sl3.burgoyne.com,[15/Dec/1995:16:45:59-0600],/~lowey/encyclopedia/a/index.html,200,1078.0
lab67.clr.dsfm.mb.ca,[15/Dec/1995:16:51:29-0600],/images/logo_32.gif ,200,1640.0
skynet.usask.ca,[15/Dec/1995:16:54:15-0600],/images/letter_32.gif ,304,0.0
pc02641.wiltel.com,[15/Dec/1995:16:56:15-0600],/search/people_uofs.html ,200,1914.0
allard.usask.ca,[15/Dec/1995:16:59:23-0600],/~lowey/Saskatoon/icons/question.gif,200,214.0
tazzie.usask.ca,[15/Dec/1995:17:02:03-0600],/images/yahoo.gif ,304,0.0
cust33.max4.seattle.wa.ms.uu.net,[15/Dec/1995:17:06:48-0600],/~lowey/encyclopedia/p/prostitution.html,200,1453.0
192.139.11.254,[15/Dec/1995:17:12:45-0600],/ ,200,3272.0
pittsinterlock.bayer.com,[15/Dec/1995:17:16:58-0600],/~macphed/finite/fe_resources/node62.html,200,2399.0
137.122.140.16,[15/Dec/1995:17:22:40-0600],/agriculture/agec/agbldg.gif ,200,184142.0
dialup11.afn.org,[15/Dec/1995:17:26:40-0600],/images/question_32.gif ,200,214.0
ff90.niagara.com,[15/Dec/1995:17:30:03-0600],/library/gic/v1n1/macaulay/macaulay.html ,200,9160.0
204.83.37.36,[15/Dec/1995:17:34:12-0600],POST /cgi-bin/phone.pl ,200,206.0
206.211.136.55,[15/Dec/1995:17:41:11-0600],/~turner/logo.GIF,200,6761.0
port24.annex1.disc-net.com,[15/Dec/1995:17:44:56-0600],/library/gic/ ,200,1220.0
sled.alaska.edu,[15/Dec/1995:17:48:48-0600],/dcs/courses/cai/html/introduction_lesson/index.html ,200,1427.0
rllopez.lanl.gov,[15/Dec/1995:17:54:02-0600],/~fowlerdb/winter_wheat/chapt12/cvchpt12.htm,200,2921.0
cad113.cadvision.com,[15/Dec/1995:17:57:26-0600],/images/logo.gif ,200,2273.0
dyn1-050.cc.umanitoba.ca,[15/Dec/1995:18:00:12-0600],/~mchughen/,200,1898.0
d-128-95-103-232.dhcp.washington.edu,[15/Dec/1995:18:06:09-0600],/dcs/courses/cai/html/ ,200,1712.0
ppp0f-08.rns.tamu.edu,[15/Dec/1995:18:08:47-0600],/~scottp/free.html,200,23068.0
eng29.usask.ca,[15/Dec/1995:18:13:30-0600],/images/logo.gif ,200,2273.0
soi59092.usask.ca,[15/Dec/1995:18:17:07-0600],/~lowey/Saskatchewan/icons/question.gif,200,214.0
hydcom3.civil.concordia.ca,[15/Dec/1995:18:21:18-0600],/~macphed/finite/fe_resources/node73.html,200,3710.0
broadway.sfn.saskatoon.sk.ca,[15/Dec/1995:18:25:12-0600],/search/search_programs.html ,200,1894.0
cust42.max18.atlanta.ga.ms.uu.net,[15/Dec/1995:18:32:53-0600],/~ladd/images/hline.gif,200,2424.0
ag5871.usask.ca,[15/Dec/1995:18:38:14-0600],/images/logo.gif ,200,2273.0
dial197211.wbm.ca,[15/Dec/1995:18:42:03-0600],/~lowey/Saskatoon/icons/question.gif,200,214.0
orion.sfsu.edu,[15/Dec/1995:18:45:49-0600],/dcs/courses/cai/html/examples/a_image.html ,200,1290.0
jardy.demon.co.uk,[15/Dec/1995:18:51:13-0600],/~macpherc/images/caution.gif,200,173.0
204.117.219.2,[15/Dec/1995:18:56:14-0600],/~scottp/fn1.gif,200,2164.0
ag58113.usask.ca,[15/Dec/1995:18:59:32-0600],/ ,200,3272.0
rosedelima.vir.com,[15/Dec/1995:19:05:53-0600],/history/greenbal.gif ,200,391.0
newcd45.newcomm.net,[15/Dec/1995:19:08:34-0600],/~macpherc/images/mike.gif,200,11612.0
duke.usask.ca,[15/Dec/1995:19:13:05-0600],/ ,200,3272.0
freenet.buffalo.edu,[15/Dec/1995:19:17:24-0600],/~scottp/free.html/,200,23068.0
www-a2.proxy.aol.com,[15/Dec/1995:19:22:16-0600],/~lowey/saskatoon/searching/index.html,200,1411.0
hydcom3.civil.concordia.ca,[15/Dec/1995:19:26:46-0600],/~macphed/finite/fe_resources/node84.html,200,1935.0
sask.usask.ca,[15/Dec/1995:19:31:24-0600],/ ,200,3272.0
econ824.usask.ca,[15/Dec/1995:19:40:00-0600],/dcs/courses/cai/html/links_lesson/anchor.html ,200,1298.0
econ824.usask.ca,[15/Dec/1995:19:49:39-0600],/images/caution_32.gif ,200,165.0
dial9.cc.intcomm.net,[15/Dec/1995:19:54:07-0600],/dcs/courses/cai/html/contents.html ,200,1453.0
ns2.cc.showa-u.ac.jp,[15/Dec/1995:20:00:26-0600],/medicine/index.html ,304,0.0
